"Buff_id","Buff_name","Buff_Descript","Buff_type","Buff_school","Buff_endtype","Buff_RemoveAftOffline","Buff_RemoveAftBattle","Buff_RemoveAftDead","Buff_KeepBody","Buff_HideEffect","Buff_Detect","Buff_starttime","Buff_acttime","Buff_nextBuff","Buff_period_type","Buff_Mod_Type_1","Buff_Mod_Type_2","Buff_Mod_Type_3","Buff_Blockcommand","Buff_BlockAction","Buff_BlockSkill","Buff_BlockItemType","Buff_ProtectPK","Buff_BlockPK","Buff_BlockChat","Buff_MoveSpeed","Buff_Value1String","Buff_Value2String","Buff_Value3String","Buff_AntiBuff","Buff_ClearBuff","Buff_IconFile","Buff_EffectFile","Buff_SparkFile","Sound File","Buff_Priority","Buff_TimeOut"
"278","食物恢复效果加成","拥有此状态的情况下，使用食物恢复气血和魔法的效果将会提高50%。（此状态下线后会消失）","6","278","1","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon278.ent","0","0","0","5","0"
"279","双倍帮贡","完成帮派发展任务后，可获得双倍的帮贡奖励。","1","279","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon221.ent","0","0","0","5","0"
"280","《七武器》系列","有此状态时去一些特定野外地图杀野怪有一定几率获得七武器系列的小说。","1","280","0","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon280.ent","0","0","0","5","0"
"281","《楚留香新传》系列","有此状态时去一些特定野外地图杀野怪有一定几率获得楚留香新传系列的小说。","1","281","0","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon280.ent","0","0","0","5","0"
"282","《小李飞刀》系列","有此状态时去一些特定野外地图杀野怪有一定几率获得小李飞刀系列的小说。","1","282","0","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon280.ent","0","0","0","5","0"
"283","《陆小凤》系列","有此状态时去一些特定野外地图杀野怪有一定几率获得陆小凤系列的小说。","1","283","0","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon280.ent","0","0","0","5","0"
"284","醉酒状态","醉酒状态","1","284","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon284.ent","0","0","0","5","0"
"285","重出江湖","离线半个月以上的玩家回归后可以持续获得一定的经验。","7","285","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon255.ent","0","0","0","5","6"
"286","双倍积分","有此状态完成圣诞、元旦任务时可获得双倍的积分奖励。","1","286","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon221.ent","0","0","0","5","0"
"287","收集春节烟花","春节活动期间，在所有10级以上的野外场景战斗胜利后有几率获得烟花。","1","287","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon217.ent","0","0","0","5","0"
"288","欢庆元宵","10级以上的玩家有此状态时，在所有10级以上的野外场景战斗胜利后有几率获得元宵福袋。","1","288","0","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon255.ent","0","0","0","5","0"
"289","紫禁之巅大侠变身","","1","289","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"290","阻止跳地图","有此状态时，除了jumppoint点外，不能通过其他途径进行地图跳转","1","290","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"291","清明踏青","清明节在野外踏青打怪将会有1.2倍的经验奖励，同时获得黄酒的概率提高。","1","291","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon226.ent","0","0","0","5","0"
"292","气血回复","镇帮神器——剑侍回血（当前HP）","4","292","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"293","气血扣除","镇帮神器——剑侍扣血（当前HP）","4","293","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"294","无敌buff","一定回合内免疫所有攻击","6","294","1","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"295","气血回复","镇帮神器——剑侍回血（最大HP)","4","295","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"296","气血回复","镇帮神器——剑侍扣血（最大HP)","4","296","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"297","吸收玩家伤害","收到玩家伤害装换为HP回复","6","297","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0020.ent","0","0","5","0"
"298","吸收同伴伤害","收到同伴伤害装换为HP回复","6","298","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","effCondit0067.ent","0","0","5","0"
"299","梦古周年庆","梦古周年庆，大家领好礼，快乐计时中。","1","299","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon281.ent","0","0","0","5","0"
"300","三倍帮贡","完成帮派发展任务后，可获得三倍的帮贡奖励。","1","300","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon106.ent","0","0","0","5","0"
"301","花旗参","在野外打怪角色会有2.5倍的经验奖励","1","301","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon70021.ent","0","0","0","5","0"
"302","刺五加","在野外打怪同伴会有2.5倍的经验奖励","1","302","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon70023.ent","0","0","0","5","0"
"303","角色四倍经验","战斗后角色可以获得四倍经验","1","303","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon70025.ent","0","0","0","5","0"
"304","同伴四倍经验","战斗后同伴可以获得四倍的经验","1","304","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","bufficon70026.ent","0","0","0","5","0"
"305","花旗参疗效","战斗结束后自动补满自己与参战同伴的气血值","1","305","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","储存气血值：%d","0","0","0","0","bufficon70024.ent","0","0","0","5","0"
"306","刺五加疗效","战斗结束后自动补满自己与参战同伴的魔法值","1","306","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","储存魔法值：%d","0","0","0","0","bufficon70022.ent","0","0","0","5","0"
"307","草莓奶昔冰沙","战斗结束后自动补满自己与参战同伴的气血值","1","307","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","255","0","0","0","0","储存气血值：%d","0","0","0","0","bufficon107.ent","0","0","0","5","0"
"310","附加风抗","附加风抗，效果维持至下线前消失","3","310","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"311","附加风抗","附加风抗，效果维持至下线前消失","3","311","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"312","附加风抗","附加风抗，效果维持至下线前消失","3","312","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"313","附加土抗","附加土抗，效果维持至下线前消失","3","313","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"314","附加土抗","附加土抗，效果维持至下线前消失","3","314","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"315","附加土抗","附加土抗，效果维持至下线前消失","3","315","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"316","附加水抗","附加水抗，效果维持至下线前消失","3","316","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"317","附加水抗","附加水抗，效果维持至下线前消失","3","317","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"318","附加水抗","附加水抗，效果维持至下线前消失","3","318","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"319","附加火抗","附加火抗，效果维持至下线前消失","3","319","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"320","附加火抗","附加火抗，效果维持至下线前消失","3","320","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"321","附加火抗","附加火抗，效果维持至下线前消失","3","321","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"322","附加风攻","附加风攻，效果维持至下线前消失","3","322","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"323","附加土攻","附加土攻，效果维持至下线前消失","3","323","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"324","附加水攻","附加水攻，效果维持至下线前消失","3","324","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"325","附加火攻","附加火攻，效果维持至下线前消失","3","325","0","1","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"340","风攻","增加风攻+0.03*LV*LV","4","340","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"341","土攻","增加土攻+0.03*LV*LV","4","341","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"342","水攻","增加水攻+0.03*LV*LV","4","342","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"343","火攻","增加火攻+0.03*LV*LV","4","343","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"344","修正风攻100","增加风攻100点","4","344","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"345","修正土攻100","增加土攻100点","4","345","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"346","修正水攻100","增加水攻100点","4","346","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"347","修正火攻100","增加火攻100点","4","347","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"348","修正风攻200","增加风攻200点","4","348","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"349","修正土攻200","增加土攻200点","4","349","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"350","修正水攻200","增加水攻200点","4","350","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"351","修正火攻200","增加火攻200点","4","351","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"352","修正攻性10","增加风、土、水、火攻各10点","4","352","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"353","修正攻性-10","减少风、土、水、火攻各10点","4","353","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"354","修正攻性20","增加风、土、水、火攻各20点","4","354","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"355","修正攻性-20","减少风、土、水、火攻各20点","4","355","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"356","修正攻性30","增加风、土、水、火攻各30点","4","356","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"357","修正攻性-30","减少风、土、水、火攻各30点","4","357","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"358","修正攻性40","增加风、土、水、火攻各40点","4","358","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"359","修正攻性-40","减少风、土、水、火攻各40点","4","359","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"360","修正攻性50","增加风、土、水、火攻各50点","4","360","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"361","修正攻性-50","减少风、土、水、火攻各50点","4","361","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"362","基础攻性","增加风、土、水、火攻各+0.03*LV*LV","4","362","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"363","修正攻性100","增加风、土、水、火攻各100点","4","363","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"364","修正攻性200","增加风、土、水、火攻各200点","4","364","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"365","风攻","增加风攻","4","365","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"366","土攻","增加土攻","4","366","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"367","水攻","增加水攻","4","367","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
