"skill_id","skill_type","skill_name","skill_faction","skill_class","skill_reqBaseSkill","skill_reqBaseSkillRank","skill_reqLv","skill_maxRank","skill_active","skill_battleorField","skill_form","skill_targetType","skill_UseElement","skill_Script_Type","skill_UseTime","skill_cooldownType","Skill_PreBuff","Skill_AutoAddBuff","Skill_Animation_Motion","Skill_Animation_Type","Skill_ThrowItemType","Skill_ThrowItemId","Skill_Hide","Skill_AutoSwitch","skill_icon","skill_Effect_Atk","skill_Effect_Hurt","skill_Effect_Spark","skill_Sound_Atk","skill_Sound_Hurt","skill_Sound_Spark","Skill_description","Skill_functionDes"
"306","2","高级鬼魂术","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2053","0","0","255","0","0","1","skillicon0306.ent","0","0","0","0","0","0","0","死亡5回合后自动复活，不受异常状态影响"
"307","2","高级神佑复生","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2054","0","0","255","0","0","1","skillicon0307.ent","0","0","0","0","0","0","0","战斗死亡时有30%的几率复活为正常状态，如果同时拥有鬼魂术（普通或高级），神佑复生的效果将取消。"
"308","2","高级魔之心","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2055","0","0","255","0","0","1","skillicon0308.ent","0","0","0","0","0","0","0","对敌人的法术伤害效果提高20%"
"309","2","高级精神集中","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2056","0","0","255","0","0","1","skillicon0309.ent","0","0","0","0","0","0","0","精神集中，可以抵御封类异常状态，躲避力提高10%，但物理攻击能力会降低20%"
"310","2","高级否定信仰","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2057","0","0","255","0","0","1","skillicon0310.ent","0","0","0","0","0","0","0","不受异常、辅助效果影响，受法术伤害减少20%，受到鬼魂类怪物攻击时伤害增加50%，不能同时拥有某些信仰类技能"
"311","2","地狱烈火","0","0","0","0","0","1","0","1","2","5","1","0","0","0","0","0","0","0","255","0","0","1","skillicon0311.ent","0","effHurt1273.ent","0","EffSound0024_atk.wav","0","0","0","按召唤兽等级附加一定的法术伤害，攻击人数为(自身等级/30+1)，最多为3人。"
"312","2","泰山压顶","0","0","0","0","0","1","0","1","2","5","2","0","0","0","0","0","0","0","255","0","0","1","skillicon0312.ent","0","effHurt1274.ent","0","EffSound0049_hurt.wav","0","0","0","按召唤兽等级附加一定的法术伤害，攻击人数为(自身等级/30+1)，最多为3人。"
"313","2","奔雷咒","0","0","0","0","0","1","0","1","2","5","3","0","0","0","0","0","0","0","255","0","0","1","skillicon0314.ent","0","effHurt1275.ent","0","EffSound0106_atk.wav","0","0","0","按召唤兽等级附加一定的法术伤害，攻击人数为(自身等级/30+1)，最多为3人。"
"314","2","水漫金山","0","0","0","0","0","1","0","1","2","5","4","0","0","0","0","0","0","0","255","0","0","1","skillicon0315.ent","0","effHurt1276.ent","0","EffSound0121_hurt.wav","EffSound0155_hurt.wav","0","0","按召唤兽等级附加一定的法术伤害，攻击人数为(自身等级/30+1)，最多为3人。"
"315","2","地动山摇","0","0","0","0","0","1","0","1","2","5","5","0","0","0","0","0","1","1","255","0","0","1","skillicon0313.ent","0","effHurt0275.ent","0","EffSound0013_hurt.wav","0","0","0","按召唤兽等级附加一定的法术伤害，攻击人数为(自身等级/30+1)，最多为3人。"
"316","2","高级法术连击","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2058","0","0","255","0","0","1","skillicon0316.ent","0","0","0","0","0","0","0","使用法术攻击目标时会有较大几率出现连续2次攻击敌人"
"317","2","高级法术暴击","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2059","0","0","255","0","0","1","skillicon0317.ent","0","0","0","0","0","0","0","使用法术攻击目标时会有较大几率使法术伤害值加倍"
"318","2","高级法术波动","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2060","0","0","255","0","0","1","skillicon0318.ent","0","0","0","0","0","0","0","使用法术攻击目标时伤害在原有伤害值基础上会有较大幅度的上下波动"
"319","2","高级火属性吸收","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2061","0","0","255","0","0","1","skillicon0323.ent","0","0","0","0","0","0","0","拥有此招者不受“烈火”和“地狱烈火”招式的附加状态影响，受到的伤害也降低为70%，且有一定几率吸收伤害来恢复自身生命。"
"320","2","高级枯木神功","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2062","0","0","255","0","0","1","skillicon0322.ent","0","0","0","0","0","0","0","拥有此招者不受“怒劈华山”和“地动山摇”招式的附加状态影响，受到的伤害也降低为70%，且有一定几率吸收伤害来恢复自身生命。"
"321","2","高级雷属性吸收","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2063","0","0","255","0","0","1","skillicon0319.ent","0","0","0","0","0","0","0","拥有此招者不受“雷击”和“奔雷咒”招式的附加状态影响，受到的伤害也降低为70%，且有一定几率吸收伤害来恢复自身生命。"
"322","2","高级水属性吸收","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2064","0","0","255","0","0","1","skillicon0320.ent","0","0","0","0","0","0","0","拥有此招者不受“水攻”和“水攻”招式的附加状态影响，受到的伤害也降低为70%，且有一定几率吸收伤害来恢复自身生命。"
"323","2","高级土属性吸收","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2065","0","0","255","0","0","1","skillicon0321.ent","0","0","0","0","0","0","0","拥有此招者不受“落岩”和“落岩”招式的附加状态影响，受到的伤害也降低为70%，且有一定几率吸收伤害来恢复自身生命。"
"324","2","河东狮吼","0","0","0","0","0","1","0","1","2","5","0","0","0","0","0","0","1","1","255","0","0","1","skillicon0011.ent","0","effAtk0011.ent","0","0","0","0","0","对敌方多个目标施展法术攻击"
"325","8","嫁衣神功","0","0","0","0","0","150","0","1","12","4","0","0","0","0","0","0","2","0","255","0","0","1","skillicon0325.ent","0","effAtk0136.ent","0","0","0","0","0","对友方单个目标释放，提高法术和物理并降低防御。"
"326","8","明月功","0","0","0","0","0","150","0","1","12","4","0","0","0","0","0","0","2","0","255","0","0","1","skillicon0326.ent","0","effAtk04532.ent","0","0","0","0","0","对友方单个目标释放，免疫异常状态同时吸收伤害。"
"328","2","吸血","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2068","0","0","255","0","0","1","skillicon0328.ent","0","0","0","0","0","0","0","物理攻击时，吸取对方所掉气血的25%"
"329","2","高级吸血","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2069","0","0","255","0","0","1","skillicon0329.ent","0","0","0","0","0","0","0","物理攻击时，吸取对方所掉气血的30%"
"330","2","夜战","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2070","0","0","255","0","0","1","skillicon0330.ent","0","0","0","0","0","0","0","具备夜战能力，不受夜间攻防能力下降的影响"
"331","2","法术防御","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2071","0","0","255","0","0","1","skillicon0331.ent","0","0","0","0","0","0","0","抵御25%法术伤害，效果持续6回合。"
"332","2","迟钝","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0332.ent","0","0","0","0","0","0","0","天生行动缓慢，速度效果会降低20%"
"333","2","高级夜战","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2073","0","0","255","0","0","1","skillicon0333.ent","0","0","0","0","0","0","0","具备夜战能力，不受夜间攻防能力下降的影响，夜间躲避能力提高20%"
"334","2","高级法术防御","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2074","0","0","255","0","0","1","fsfy.ent","0","0","0","0","0","0","0","抵御50%法术伤害，效果持续6回合。"
"335","2","高级迟钝","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0335.ent","0","0","0","0","0","0","0","速度降低20%。"
"336","2","蔷薇心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0336.ent","0","0","0","0","0","0","0","生命上限增加100点。"
"337","2","纤月心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0337.ent","0","0","0","0","0","0","0","魔法上限增加50点。"
"338","2","般若心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0338.ent","0","0","0","0","0","0","0","攻击增加30点。"
"339","2","铁布心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0339.ent","0","0","0","0","0","0","0","防御增加30点。"
"340","2","铁布心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0340.ent","0","0","0","0","0","0","0","命中增加100点。"
"341","2","闪灵心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0341.ent","0","0","0","0","0","0","0","闪避增加100点。"
"342","2","菩提心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0342.ent","0","0","0","0","0","0","0","法术增加20点。"
"343","2","紫电心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0343.ent","0","0","0","0","0","0","0","速度增加20点。"
"344","2","高级蔷薇心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0344.ent","0","0","0","0","0","0","0","生命上限增加150点。"
"345","2","高级纤月心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0345.ent","0","0","0","0","0","0","0","魔法上限增加75点。"
"346","2","高级般若心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0346.ent","0","0","0","0","0","0","0","攻击增加45点。"
"347","2","高级铁布心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0347.ent","0","0","0","0","0","0","0","防御增加45点。"
"348","2","高级射影心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0348.ent","0","0","0","0","0","0","0","命中增加150点。"
"349","2","高级闪灵心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0349.ent","0","0","0","0","0","0","0","闪避增加150点。"
"350","2","高级菩提心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0350.ent","0","0","0","0","0","0","0","法术增加30点。"
"351","2","高级紫电心法","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0351.ent","0","0","0","0","0","0","0","速度增加30点。"
"352","2","一掷千金","0","0","0","0","0","1","0","1","2","5","3","0","0","0","0","0","1","1","255","0","0","1","skillicon4244_a.ent","0","effHurt0004_a.ent","0","EffSound0106_atk.wav","0","0","0","以消耗主人一定银两的代价给与对方凶猛的法术伤害，有一定几率降低敌方多个目标的速度，目标数量随自身等级提升。\r\#W消耗：\#Y100银两/目标"
"354","5","武学根基","0","0","0","0","0","150","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0354.ent","0","0","0","0","0","0","0","0"
"355","7","强身术","0","0","0","0","0","100","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0355.ent","0","0","0","0","0","0","古老并以传承的一套强身健体修行之法，坚持每日修行能使人血气红润，增强生命力。","每级提高修习者1%的生命上限。"
"356","7","冥想术","0","0","0","0","0","100","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0356.ent","0","0","0","0","0","0","古老并以传承的一套吐纳调息修行之法，坚持每日修行能使人气脉稳健，增强魔法。","每级提高修习者1%的魔法上限。"
"357","6","强身术","0","0","0","0","0","100","1","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0355.ent","0","0","0","0","0","0","古老并以传承的一套强身健体修行之法，坚持每日修行能使人血气红润，增强生命力。","提高修习者的生命上限。"
"358","6","冥想术","0","0","0","0","0","100","1","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0356.ent","0","0","0","0","0","0","古老并以传承的一套吐纳调息修行之法，坚持每日修行能使人气脉稳健，增强魔法。","提高修习者的魔法上限。"
"359","4","追踪术","0","0","353","0","0","100","1","1","5","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0359.ent","0","0","0","0","0","0","0","降低敌人逃跑成功率"
"360","4","暗器精通","0","0","353","0","0","150","1","1","5","1","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0360.ent","0","0","0","0","0","0","0","追加暗器伤害、影响暗器招式成功率"
"361","5","经营之道","0","0","0","0","0","150","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0361.ent","0","0","0","0","0","0","0","0"
"362","4","驯兽术","0","0","360","0","0","120","1","0","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0362.ent","0","0","0","0","0","0","0","提高山庄出售宠物蛋的种类的招式"
"363","7","生产制作","0","0","0","0","0","150","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0363.ent","0","0","0","0","0","0","0","0"
"364","6","铸造术","0","0","362","0","0","140","0","0","6","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0364.ent","0","0","0","0","0","0","0","打造出与招式相对应等级的武器"
"365","7","炼药术","0","0","0","0","0","100","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0368.ent","0","0","0","0","0","0","源于扁鹊华佗传承至今的中医炼药之法，取自大自然里各种山本草药，炼制成各种治病良药。","炼制药物，招式越高则能做出的高级药的种类越多。"
"366","7","烹饪术","0","0","0","0","0","60","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0369.ent","0","0","0","0","0","0","“民以食为天”自古烹饪就是人们赖以生存的一门技巧，逐渐地烹饪转为了人们的一门艺术，为人们所追求。","烹饪食物，招式越高则能做出的食物种类越多。"
"367","7","酿酒术","0","0","0","0","0","100","255","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0370.ent","0","0","0","0","0","0","“酒逢知己千杯醉”日常生活中酒就是人们所追求的物质精神享受，酿酒之术就更为一门源远流长人们渴望掌握的艺术。","酿制美酒，招式越高则能做出的酒种类越多。"
"368","6","炼药术","0","0","365","0","0","100","1","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0368.ent","0","0","0","0","0","0","源于扁鹊华佗传承至今的中医炼药之法，取自大自然里各种山本草药，炼制成各种治病良药。","炼制药物，招式越高则能做出的高级药的种类越多、质量越好"
"369","6","烹饪术","0","0","366","0","0","60","1","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0369.ent","0","0","0","0","0","0","“民以食为天”自古烹饪就是人们赖以生存的一门技巧，逐渐地烹饪转为了人们的一门艺术，为人们所追求。","烹饪食物，招式越高则能做出的食物种类越多、质量越好。"
"370","6","酿酒术","0","0","367","0","0","100","1","255","0","0","0","0","0","0","0","0","0","0","255","0","0","1","skillicon0370.ent","0","0","0","0","0","0","“酒逢知己千杯醉”日常生活中酒就是人们所追求的物质精神享受，酿酒之术就更为一门源远流长人们渴望掌握的艺术。","酿制美酒，招式越高则能做出的酒种类越多、质量越好。"
